COLLISION_ID,CRASH_DATETIME,LATITUDE,LONGITUDE,ZIPCODE,API_CALL
588,2012-08-31 12:15:00.000,40.704549,-74.0142897,10004,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7045%2C-74.0143/2012-08-31T12:15:00?key={API_KEY}&include=current&contentType=csv
589,2012-08-31 10:35:00.000,40.7096875,-74.0116722,10006,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7097%2C-74.0117/2012-08-31T10:35:00?key={API_KEY}&include=current&contentType=csv
591,2012-08-31 15:00:00.000,40.7051837,-74.0073938,10005,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7052%2C-74.0074/2012-08-31T15:00:00?key={API_KEY}&include=current&contentType=csv
592,2012-08-31 19:20:00.000,40.7061417,-74.0060197,10038,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7061%2C-74.006/2012-08-31T19:20:00?key={API_KEY}&include=current&contentType=csv
593,2012-08-30 07:20:00.000,40.7090923,-74.0055114,10038,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7091%2C-74.0055/2012-08-30T07:20:00?key={API_KEY}&include=current&contentType=csv
594,2012-08-31 17:04:00.000,40.7257971,-73.9976116,10012,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7258%2C-73.9976/2012-08-31T17:04:00?key={API_KEY}&include=current&contentType=csv
595,2012-08-31 18:15:00.000,40.7245509,-74.0019338,10012,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7246%2C-74.0019/2012-08-31T18:15:00?key={API_KEY}&include=current&contentType=csv
596,2012-08-31 18:54:00.000,40.7193963,-74.0018831,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7194%2C-74.0019/2012-08-31T18:54:00?key={API_KEY}&include=current&contentType=csv
597,2012-08-31 22:08:00.000,40.7051837,-74.0073938,10005,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7052%2C-74.0074/2012-08-31T22:08:00?key={API_KEY}&include=current&contentType=csv
598,2012-08-31 22:13:00.000,40.7250257,-74.0058952,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.725%2C-74.0059/2012-08-31T22:13:00?key={API_KEY}&include=current&contentType=csv
599,2012-08-31 23:25:00.000,40.7236259,-74.0047875,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7236%2C-74.0048/2012-08-31T23:25:00?key={API_KEY}&include=current&contentType=csv
600,2012-08-31 23:43:00.000,40.7047985,-74.0166846,10280,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7048%2C-74.0167/2012-08-31T23:43:00?key={API_KEY}&include=current&contentType=csv
601,2012-09-01 01:48:00.000,40.7029601,-74.0115051,10004,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.703%2C-74.0115/2012-09-01T01:48:00?key={API_KEY}&include=current&contentType=csv
602,2012-09-01 00:05:00.000,40.7236259,-74.0047875,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7236%2C-74.0048/2012-09-01T00:05:00?key={API_KEY}&include=current&contentType=csv
603,2012-08-31 11:32:00.000,40.7143839,-74.0101291,10007,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7144%2C-74.0101/2012-08-31T11:32:00?key={API_KEY}&include=current&contentType=csv
606,2012-09-01 14:45:00.000,40.7225555,-74.0014034,10012,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7226%2C-74.0014/2012-09-01T14:45:00?key={API_KEY}&include=current&contentType=csv
607,2012-09-01 21:29:00.000,40.7190037,-74.0051731,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.719%2C-74.0052/2012-09-01T21:29:00?key={API_KEY}&include=current&contentType=csv
608,2012-09-02 09:39:00.000,40.7058694,-74.0132549,10004,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7059%2C-74.0133/2012-09-02T09:39:00?key={API_KEY}&include=current&contentType=csv
609,2012-09-01 15:20:00.000,40.7193963,-74.0018831,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7194%2C-74.0019/2012-09-01T15:20:00?key={API_KEY}&include=current&contentType=csv
610,2012-09-02 07:50:00.000,40.7098057,-74.0099877,10007,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7098%2C-74.01/2012-09-02T07:50:00?key={API_KEY}&include=current&contentType=csv
611,2012-09-02 20:15:00.000,40.7057904,-74.005522,10005,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7058%2C-74.0055/2012-09-02T20:15:00?key={API_KEY}&include=current&contentType=csv
612,2012-09-03 00:10:00.000,40.7225499,-74.006299,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7225%2C-74.0063/2012-09-03T00:10:00?key={API_KEY}&include=current&contentType=csv
613,2012-09-03 14:10:00.000,40.7141646,-74.006309,10007,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7142%2C-74.0063/2012-09-03T14:10:00?key={API_KEY}&include=current&contentType=csv
614,2012-09-04 11:00:00.000,40.7165881,-74.0083799,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7166%2C-74.0084/2012-09-04T11:00:00?key={API_KEY}&include=current&contentType=csv
615,2012-09-04 11:30:00.000,40.7141646,-74.006309,10007,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7142%2C-74.0063/2012-09-04T11:30:00?key={API_KEY}&include=current&contentType=csv
616,2012-09-04 13:46:00.000,40.7182736,-74.0053246,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7183%2C-74.0053/2012-09-04T13:46:00?key={API_KEY}&include=current&contentType=csv
617,2012-09-04 18:09:00.000,40.7132559,-74.009256,10007,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7133%2C-74.0093/2012-09-04T18:09:00?key={API_KEY}&include=current&contentType=csv
618,2012-09-04 18:30:00.000,40.7213532,-74.0046358,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7214%2C-74.0046/2012-09-04T18:30:00?key={API_KEY}&include=current&contentType=csv
620,2012-09-05 10:19:00.000,40.7264365,-74.0056572,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7264%2C-74.0057/2012-09-05T10:19:00?key={API_KEY}&include=current&contentType=csv
621,2012-09-05 07:45:00.000,40.7042501,-74.0115702,10004,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7043%2C-74.0116/2012-09-05T07:45:00?key={API_KEY}&include=current&contentType=csv
622,2012-09-05 09:00:00.000,40.7063803,-74.0095039,10005,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7064%2C-74.0095/2012-09-05T09:00:00?key={API_KEY}&include=current&contentType=csv
623,2012-09-05 09:25:00.000,40.7125314,-74.0076652,10007,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7125%2C-74.0077/2012-09-05T09:25:00?key={API_KEY}&include=current&contentType=csv
624,2012-09-05 10:00:00.000,40.7226266,-74.0081173,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7226%2C-74.0081/2012-09-05T10:00:00?key={API_KEY}&include=current&contentType=csv
625,2012-09-05 13:51:00.000,40.7171751,-74.0128675,10007,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7172%2C-74.0129/2012-09-05T13:51:00?key={API_KEY}&include=current&contentType=csv
626,2012-09-05 19:15:00.000,40.7208537,-74.0039287,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7209%2C-74.0039/2012-09-05T19:15:00?key={API_KEY}&include=current&contentType=csv
627,2012-09-05 16:00:00.000,40.7271556,-74.0055454,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7272%2C-74.0055/2012-09-05T16:00:00?key={API_KEY}&include=current&contentType=csv
628,2012-09-05 20:45:00.000,40.7231208,-74.0062341,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7231%2C-74.0062/2012-09-05T20:45:00?key={API_KEY}&include=current&contentType=csv
629,2012-09-05 21:26:00.000,40.7244026,-74.0060394,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7244%2C-74.006/2012-09-05T21:26:00?key={API_KEY}&include=current&contentType=csv
630,2012-09-05 03:50:00.000,40.7237466,-74.0061151,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7237%2C-74.0061/2012-09-05T03:50:00?key={API_KEY}&include=current&contentType=csv
631,2012-09-05 12:30:00.000,40.7237466,-74.0061151,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7237%2C-74.0061/2012-09-05T12:30:00?key={API_KEY}&include=current&contentType=csv
632,2012-09-06 08:39:00.000,40.7051837,-74.0073938,10005,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7052%2C-74.0074/2012-09-06T08:39:00?key={API_KEY}&include=current&contentType=csv
633,2012-09-06 09:00:00.000,40.7017826,-74.0111659,10004,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7018%2C-74.0112/2012-09-06T09:00:00?key={API_KEY}&include=current&contentType=csv
634,2012-09-06 14:47:00.000,40.7094319,-74.0149545,10280,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7094%2C-74.015/2012-09-06T14:47:00?key={API_KEY}&include=current&contentType=csv
635,2012-09-07 01:43:00.000,40.7050021,-74.0126307,10004,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.705%2C-74.0126/2012-09-07T01:43:00?key={API_KEY}&include=current&contentType=csv
636,2012-09-06 17:00:00.000,40.7225555,-74.0014034,10012,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7226%2C-74.0014/2012-09-06T17:00:00?key={API_KEY}&include=current&contentType=csv
638,2012-09-07 13:25:00.000,40.7031519,-74.0144301,10004,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7032%2C-74.0144/2012-09-07T13:25:00?key={API_KEY}&include=current&contentType=csv
639,2012-09-07 09:00:00.000,40.7069816,-74.0064562,10038,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.707%2C-74.0065/2012-09-07T09:00:00?key={API_KEY}&include=current&contentType=csv
640,2012-09-07 09:24:00.000,40.7095234,-74.0016664,10038,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7095%2C-74.0017/2012-09-07T09:24:00?key={API_KEY}&include=current&contentType=csv
641,2012-09-07 14:00:00.000,40.7252508,-74.0033769,10012,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7253%2C-74.0034/2012-09-07T14:00:00?key={API_KEY}&include=current&contentType=csv
642,2012-09-07 15:00:00.000,40.719937,-74.001425,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7199%2C-74.0014/2012-09-07T15:00:00?key={API_KEY}&include=current&contentType=csv
643,2012-09-07 19:20:00.000,40.725432,-73.996771,10012,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7254%2C-73.9968/2012-09-07T19:20:00?key={API_KEY}&include=current&contentType=csv
644,2012-09-07 17:20:00.000,40.7091466,-74.0130824,10006,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7091%2C-74.0131/2012-09-07T17:20:00?key={API_KEY}&include=current&contentType=csv
646,2012-09-07 15:50:00.000,40.7171751,-74.0128675,10007,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7172%2C-74.0129/2012-09-07T15:50:00?key={API_KEY}&include=current&contentType=csv
647,2012-09-07 14:45:00.000,40.7230221,-73.9988131,10012,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.723%2C-73.9988/2012-09-07T14:45:00?key={API_KEY}&include=current&contentType=csv
648,2012-09-07 16:20:00.000,40.7077575,-74.015643,10280,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7078%2C-74.0156/2012-09-07T16:20:00?key={API_KEY}&include=current&contentType=csv
649,2012-09-07 14:30:00.000,40.7273284,-74.0073205,10014,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7273%2C-74.0073/2012-09-07T14:30:00?key={API_KEY}&include=current&contentType=csv
650,2012-09-08 01:20:00.000,40.7193963,-74.0018831,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7194%2C-74.0019/2012-09-08T01:20:00?key={API_KEY}&include=current&contentType=csv
651,2012-09-07 23:52:00.000,40.7152351,-74.0054181,10007,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7152%2C-74.0054/2012-09-07T23:52:00?key={API_KEY}&include=current&contentType=csv
652,2012-09-07 16:00:00.000,40.7272875,-74.0006314,10012,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7273%2C-74.0006/2012-09-07T16:00:00?key={API_KEY}&include=current&contentType=csv
653,2012-09-08 11:35:00.000,40.7079122,-74.0001298,10038,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7079%2C-74.0001/2012-09-08T11:35:00?key={API_KEY}&include=current&contentType=csv
655,2012-09-08 13:40:00.000,40.7152345,-74.0133505,10007,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7152%2C-74.0134/2012-09-08T13:40:00?key={API_KEY}&include=current&contentType=csv
656,2012-09-08 16:27:00.000,40.7047985,-74.0166846,10280,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7048%2C-74.0167/2012-09-08T16:27:00?key={API_KEY}&include=current&contentType=csv
657,2012-09-08 16:00:00.000,40.7257971,-73.9976116,10012,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7258%2C-73.9976/2012-09-08T16:00:00?key={API_KEY}&include=current&contentType=csv
658,2012-09-08 21:00:00.000,40.7242353,-73.9977848,10012,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7242%2C-73.9978/2012-09-08T21:00:00?key={API_KEY}&include=current&contentType=csv
659,2012-09-08 23:00:00.000,40.7138459,-74.0105619,10007,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7138%2C-74.0106/2012-09-08T23:00:00?key={API_KEY}&include=current&contentType=csv
660,2012-09-08 22:13:00.000,40.7250257,-74.0058952,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.725%2C-74.0059/2012-09-08T22:13:00?key={API_KEY}&include=current&contentType=csv
661,2012-09-09 14:15:00.000,40.7077575,-74.015643,10280,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7078%2C-74.0156/2012-09-09T14:15:00?key={API_KEY}&include=current&contentType=csv
662,2012-09-09 12:15:00.000,40.7257971,-73.9976116,10012,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7258%2C-73.9976/2012-09-09T12:15:00?key={API_KEY}&include=current&contentType=csv
663,2012-09-09 11:00:00.000,40.7051478,-74.0099834,10005,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7051%2C-74.01/2012-09-09T11:00:00?key={API_KEY}&include=current&contentType=csv
664,2012-09-09 20:15:00.000,40.7155915,-74.0111069,10007,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7156%2C-74.0111/2012-09-09T20:15:00?key={API_KEY}&include=current&contentType=csv
665,2012-09-09 21:00:00.000,40.7247015,-74.0093189,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7247%2C-74.0093/2012-09-09T21:00:00?key={API_KEY}&include=current&contentType=csv
666,2012-09-09 02:50:00.000,40.7262499,-74.0037305,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7262%2C-74.0037/2012-09-09T02:50:00?key={API_KEY}&include=current&contentType=csv
667,2012-09-09 01:09:00.000,40.7256734,-74.0057798,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7257%2C-74.0058/2012-09-09T01:09:00?key={API_KEY}&include=current&contentType=csv
668,2012-09-10 12:00:00.000,40.7206286,-74.0052093,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7206%2C-74.0052/2012-09-10T12:00:00?key={API_KEY}&include=current&contentType=csv
669,2012-09-10 10:15:00.000,40.7237466,-74.0061151,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7237%2C-74.0061/2012-09-10T10:15:00?key={API_KEY}&include=current&contentType=csv
670,2012-09-10 12:13:00.000,40.7225499,-74.006299,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7225%2C-74.0063/2012-09-10T12:13:00?key={API_KEY}&include=current&contentType=csv
671,2012-09-10 12:40:00.000,40.707215,-74.0027448,10038,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7072%2C-74.0027/2012-09-10T12:40:00?key={API_KEY}&include=current&contentType=csv
673,2012-09-10 11:35:00.000,40.7208537,-74.0039287,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7209%2C-74.0039/2012-09-10T11:35:00?key={API_KEY}&include=current&contentType=csv
674,2012-09-10 20:30:00.000,40.7256734,-74.0057798,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7257%2C-74.0058/2012-09-10T20:30:00?key={API_KEY}&include=current&contentType=csv
675,2012-09-10 15:30:00.000,40.7171234,-74.0079579,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7171%2C-74.008/2012-09-10T15:30:00?key={API_KEY}&include=current&contentType=csv
676,2012-09-10 18:18:00.000,40.7062324,-74.0031595,10038,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7062%2C-74.0032/2012-09-10T18:18:00?key={API_KEY}&include=current&contentType=csv
677,2012-09-10 12:10:00.000,40.7237962,-74.000368,10012,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7238%2C-74.0004/2012-09-10T12:10:00?key={API_KEY}&include=current&contentType=csv
678,2012-09-11 10:00:00.000,40.7236259,-74.0047875,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7236%2C-74.0048/2012-09-11T10:00:00?key={API_KEY}&include=current&contentType=csv
679,2012-09-12 00:05:00.000,40.7199041,-74.002601,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7199%2C-74.0026/2012-09-12T00:05:00?key={API_KEY}&include=current&contentType=csv
680,2012-09-11 21:00:00.000,40.7225499,-74.006299,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7225%2C-74.0063/2012-09-11T21:00:00?key={API_KEY}&include=current&contentType=csv
681,2012-09-12 09:15:00.000,40.7200577,-74.0056566,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7201%2C-74.0057/2012-09-12T09:15:00?key={API_KEY}&include=current&contentType=csv
682,2012-09-12 09:00:00.000,40.7058694,-74.0132549,10004,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7059%2C-74.0133/2012-09-12T09:00:00?key={API_KEY}&include=current&contentType=csv
683,2012-09-12 11:20:00.000,40.7136184,-74.0067527,10007,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7136%2C-74.0068/2012-09-12T11:20:00?key={API_KEY}&include=current&contentType=csv
686,2012-09-12 10:00:00.000,40.7219679,-74.0082326,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.722%2C-74.0082/2012-09-12T10:00:00?key={API_KEY}&include=current&contentType=csv
687,2012-09-12 10:00:00.000,40.7048242,-74.0068996,10005,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7048%2C-74.0069/2012-09-12T10:00:00?key={API_KEY}&include=current&contentType=csv
688,2012-09-10 10:10:00.000,40.7113923,-74.0085993,10007,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7114%2C-74.0086/2012-09-10T10:10:00?key={API_KEY}&include=current&contentType=csv
689,2012-09-12 10:40:00.000,40.70495,-74.0115487,10004,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7049%2C-74.0115/2012-09-12T10:40:00?key={API_KEY}&include=current&contentType=csv
690,2012-09-12 13:10:00.000,40.7044255,-74.0142536,10004,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7044%2C-74.0143/2012-09-12T13:10:00?key={API_KEY}&include=current&contentType=csv
691,2012-09-12 13:10:00.000,40.7278775,-74.0054264,10014,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7279%2C-74.0054/2012-09-12T13:10:00?key={API_KEY}&include=current&contentType=csv
692,2012-09-12 13:30:00.000,40.7067007,-74.0160467,10280,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7067%2C-74.016/2012-09-12T13:30:00?key={API_KEY}&include=current&contentType=csv
693,2012-09-12 15:20:00.000,40.7034459,-74.0115953,10004,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7034%2C-74.0116/2012-09-12T15:20:00?key={API_KEY}&include=current&contentType=csv
694,2012-09-12 15:30:00.000,40.7245509,-74.0019338,10012,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7246%2C-74.0019/2012-09-12T15:30:00?key={API_KEY}&include=current&contentType=csv
695,2012-09-12 16:00:00.000,40.7098057,-74.0099877,10007,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7098%2C-74.01/2012-09-12T16:00:00?key={API_KEY}&include=current&contentType=csv
698,2012-09-02 11:40:00.000,40.7094979,-74.0138904,10006,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7095%2C-74.0139/2012-09-02T11:40:00?key={API_KEY}&include=current&contentType=csv
699,2012-09-13 08:00:00.000,40.709913,-74.0060886,10038,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7099%2C-74.0061/2012-09-13T08:00:00?key={API_KEY}&include=current&contentType=csv
701,2012-09-13 10:33:00.000,40.7182651,-74.0088815,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7183%2C-74.0089/2012-09-13T10:33:00?key={API_KEY}&include=current&contentType=csv
702,2012-09-13 14:45:00.000,40.7186277,-74.0025397,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7186%2C-74.0025/2012-09-13T14:45:00?key={API_KEY}&include=current&contentType=csv
705,2012-09-12 19:35:00.000,40.7077575,-74.015643,10280,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7078%2C-74.0156/2012-09-12T19:35:00?key={API_KEY}&include=current&contentType=csv
706,2012-09-13 16:00:00.000,40.7280503,-74.0072015,10014,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7281%2C-74.0072/2012-09-13T16:00:00?key={API_KEY}&include=current&contentType=csv
707,2012-09-13 20:00:00.000,40.7233076,-74.00298,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7233%2C-74.003/2012-09-13T20:00:00?key={API_KEY}&include=current&contentType=csv
708,2012-09-13 20:30:00.000,40.7083042,-74.0112499,10006,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7083%2C-74.0112/2012-09-13T20:30:00?key={API_KEY}&include=current&contentType=csv
709,2012-09-14 00:50:00.000,40.7077575,-74.015643,10280,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7078%2C-74.0156/2012-09-14T00:50:00?key={API_KEY}&include=current&contentType=csv
710,2012-09-12 09:00:00.000,40.7246333,-73.9985857,10012,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7246%2C-73.9986/2012-09-12T09:00:00?key={API_KEY}&include=current&contentType=csv
711,2012-09-12 11:15:00.000,40.7067007,-74.0160467,10280,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7067%2C-74.016/2012-09-12T11:15:00?key={API_KEY}&include=current&contentType=csv
712,2012-09-12 12:00:00.000,40.7242353,-73.9977848,10012,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7242%2C-73.9978/2012-09-12T12:00:00?key={API_KEY}&include=current&contentType=csv
713,2012-09-13 23:10:00.000,40.7098244,-74.0148247,10281,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7098%2C-74.0148/2012-09-13T23:10:00?key={API_KEY}&include=current&contentType=csv
714,2012-09-13 12:43:00.000,40.7203761,-74.0032612,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7204%2C-74.0033/2012-09-13T12:43:00?key={API_KEY}&include=current&contentType=csv
715,2012-09-13 15:00:00.000,40.7203761,-74.0032612,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7204%2C-74.0033/2012-09-13T15:00:00?key={API_KEY}&include=current&contentType=csv
716,2012-09-14 09:45:00.000,40.7152345,-74.0133505,10007,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7152%2C-74.0134/2012-09-14T09:45:00?key={API_KEY}&include=current&contentType=csv
717,2012-09-14 15:30:00.000,40.7236259,-74.0047875,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7236%2C-74.0048/2012-09-14T15:30:00?key={API_KEY}&include=current&contentType=csv
718,2012-09-14 21:45:00.000,40.7213532,-74.0046358,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7214%2C-74.0046/2012-09-14T21:45:00?key={API_KEY}&include=current&contentType=csv
719,2012-09-14 18:30:00.000,40.7261676,-73.998362,10012,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7262%2C-73.9984/2012-09-14T18:30:00?key={API_KEY}&include=current&contentType=csv
720,2012-09-14 15:30:00.000,40.7242759,-74.0113536,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7243%2C-74.0114/2012-09-14T15:30:00?key={API_KEY}&include=current&contentType=csv
721,2012-09-14 17:00:00.000,40.7213532,-74.0046358,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7214%2C-74.0046/2012-09-14T17:00:00?key={API_KEY}&include=current&contentType=csv
722,2012-09-14 17:45:00.000,40.7186277,-74.0025397,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7186%2C-74.0025/2012-09-14T17:45:00?key={API_KEY}&include=current&contentType=csv
723,2012-09-14 21:00:00.000,40.7103272,-74.0095442,10007,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7103%2C-74.0095/2012-09-14T21:00:00?key={API_KEY}&include=current&contentType=csv
724,2012-09-14 23:50:00.000,40.7144934,-74.0135921,10007,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7145%2C-74.0136/2012-09-14T23:50:00?key={API_KEY}&include=current&contentType=csv
